Table 8,,,,,,,,,,,
Offenses Known to Law Enforcement,,,,,,,,,,,
"by State by City, 2017",,,,,,,,,,,
State,City,"Violent
crime","Murder and
nonnegligent
manslaughter",Rape1,Robbery,"Aggravated
assault","Property
crime",Burglary,"Larceny-
theft","Motor
vehicle
theft",Arson2
,Easthampton,41,0,5,3,33,170,34,125,11,1
,East Longmeadow,24,0,4,3,17,279,51,214,14,2
,Easton,40,0,6,6,28,160,28,125,7,0
,Edgartown,16,0,2,0,14,71,11,57,3,0
,Erving,4,0,2,0,2,25,8,14,3,0
,Everett,157,2,18,29,108,662,114,477,71,2
,Fairhaven,40,1,8,1,30,338,44,276,18,0
,Fall River,880,3,53,187,637,"1,564",426,909,229,29
,Falmouth,123,0,14,3,106,468,190,246,32,4
,Fitchburg,299,0,45,47,207,741,169,516,56,7
,Foxborough,45,1,4,0,40,192,45,138,9,1
,Framingham,235,0,14,20,201,748,132,549,67,2
,Franklin,9,0,0,1,8,74,20,51,3,0
,Freetown,23,0,4,2,17,100,30,58,12,1
,Gardner,99,1,18,7,73,336,82,234,20,5
,Georgetown,4,0,1,0,3,51,7,42,2,0
,Gloucester,82,0,5,7,70,207,19,181,7,1
,Goshen,1,0,0,0,1,7,4,3,0,0
,Grafton,22,0,6,1,15,60,11,43,6,0
,Granby,10,0,1,0,9,34,9,22,3,0
,Great Barrington,24,0,3,2,19,64,10,49,5,1
,Greenfield,110,0,21,14,75,333,42,280,11,6
,Groton,6,4,1,0,1,34,6,28,0,1
,Hadley,17,0,2,2,13,134,11,117,6,2
,Halifax,6,0,0,0,6,73,13,58,2,0
,Hamilton,4,0,1,0,3,39,7,31,1,1
,Hampden,6,0,0,0,6,39,4,28,7,0
,Hanover,5,0,0,0,5,102,10,82,10,1
,Hanson,31,0,5,1,25,49,15,32,2,1
,Hardwick,24,0,3,0,21,35,9,25,1,0
,Harvard,1,0,0,0,1,27,11,16,0,0
,Harwich,23,0,1,0,22,151,58,88,5,0
,Haverhill,391,3,15,40,333,917,201,597,119,4
,Hingham,13,0,1,1,11,234,54,175,5,2
,Holbrook,39,0,3,9,27,129,13,108,8,1
,Holden,10,0,0,1,9,52,9,39,4,1
,Holland,1,0,0,0,1,20,7,12,1,0
,Holliston,8,0,1,2,5,30,2,28,0,0
,Holyoke,438,4,32,96,306,"1,946",297,"1,538",111,9
,Hopedale,7,0,1,0,6,26,5,19,2,1
,Hopkinton,0,0,0,0,0,59,2,57,0,0
,Hudson,7,0,2,1,4,150,21,127,2,1
,Hull,29,1,10,2,16,79,11,61,7,0
,Ipswich,9,0,1,0,8,80,15,62,3,1
,Kingston,27,0,2,3,22,162,28,129,5,1
,Lakeville,18,0,5,3,10,102,27,69,6,1
,Lancaster,10,0,2,1,7,56,13,40,3,0
,Lawrence,585,11,30,151,393,"1,391",224,759,408,
,Lee,8,0,1,0,7,105,16,85,4,0
,Leicester,27,0,2,2,23,170,13,152,5,0
,Lenox,11,0,3,1,7,83,16,64,3,0
,Leominster,234,2,18,20,194,940,121,770,49,7
,Leverett,0,0,0,0,0,7,3,4,0,0
,Lincoln,2,0,0,0,2,40,5,35,0,0
,Littleton,11,0,2,0,9,75,21,50,4,0
,Longmeadow,6,0,2,2,2,147,33,109,5,0
,Lowell,322,1,13,144,164,"2,198",474,"1,370",354,10
,Ludlow,52,0,2,4,46,213,44,145,24,1
,Lunenburg,25,0,5,0,20,158,35,115,8,1
,Lynn,666,12,28,164,462,"1,631",299,"1,101",231,8
,Lynnfield,7,0,0,2,5,104,5,93,6,0
,Malden,207,1,7,35,164,780,119,588,73,0
,Manchester-by-the-Sea,2,0,1,0,1,14,0,14,0,0
,Mansfield,39,0,7,3,29,249,31,209,9,0
,Marblehead,36,0,4,0,32,155,25,128,2,0
,Marion,8,0,0,0,8,54,15,35,4,0
,Marlborough,152,0,15,8,129,610,67,514,29,4
,Marshfield,31,0,5,2,24,85,15,67,3,2
,Mashpee,40,1,3,2,34,185,18,157,10,0
,Mattapoisett,11,0,2,0,9,46,13,31,2,0
,Maynard,21,0,3,0,18,54,8,43,3,0
,Medford,88,0,5,14,69,663,115,485,63,1
,Medway,6,0,2,0,4,53,12,38,3,0
,Melrose,23,0,1,3,19,216,23,174,19,3
,Mendon,9,0,1,0,8,43,11,27,5,0
,Merrimac,2,0,2,0,0,26,8,16,2,0
,Methuen,94,0,0,26,68,670,78,530,62,0
,Middleboro,88,0,16,3,69,243,36,183,24,2
,Middleton,15,1,0,0,14,67,4,56,7,0
,Milford,58,2,13,2,41,308,38,251,19,1
,Millbury,21,0,4,1,16,166,19,137,10,2
,Millville,1,0,1,0,0,14,2,11,1,0
,Milton,15,0,1,7,7,215,58,146,11,0
,Monson,31,0,3,2,26,72,27,41,4,1
,Montague,64,0,8,0,56,126,51,71,4,0
,Nahant,12,0,1,1,10,27,5,20,2,1
,Nantucket,47,0,7,0,40,264,34,213,17,5
,Natick,39,0,4,2,33,455,46,396,13,1
,Needham,9,1,2,0,6,194,6,187,1,1
,New Bedford,633,8,37,241,347,"2,717",570,"1,971",176,35
,Newbury,9,0,3,0,6,40,12,26,2,0
,Newburyport,26,0,4,2,20,219,25,184,10,0
,Newton,49,0,5,5,39,576,87,471,18,2
,Norfolk,1,0,1,0,0,35,7,27,1,1
,North Adams,193,0,15,11,167,399,115,280,4,2
,Northampton,165,0,29,21,115,555,75,466,14,3
,North Andover,27,0,3,2,22,164,19,136,9,0
,North Attleboro,27,0,3,0,24,475,50,411,14,0
,Northborough,3,0,3,0,0,155,4,148,3,1
,Northbridge,39,0,9,1,29,202,28,161,13,0
,Northfield,6,0,0,0,6,27,8,19,0,1
,North Reading,24,0,6,5,13,65,6,52,7,0
,Norton,1,0,0,0,1,18,12,5,1,0
,Norwell,3,0,1,0,2,43,6,35,2,0
,Norwood,42,0,4,2,36,293,25,245,23,0
,Oakham,2,0,0,0,2,3,1,2,0,0
,Orange,23,0,1,0,22,104,38,62,4,1
,Orleans,8,0,3,1,4,69,21,48,0,0
,Oxford,21,0,1,2,18,143,24,115,4,1
,Palmer,50,0,7,3,40,129,34,86,9,0
,Paxton,2,0,0,0,2,17,5,12,0,0
,Peabody,153,2,12,17,122,624,83,496,45,0
,Pembroke,12,0,2,0,10,105,9,91,5,1
,Pepperell,15,0,2,1,12,79,20,52,7,1
,Pittsfield,375,4,50,43,278,"1,092",399,656,37,5
,Plainville,12,0,1,1,10,126,16,105,5,0
,Plymouth,151,1,21,10,119,591,81,486,24,0
,Plympton,4,0,1,0,3,16,6,9,1,0
,Princeton,1,0,0,0,1,17,4,12,1,0
,Provincetown,23,0,3,0,20,127,12,111,4,0
,Quincy,383,0,24,65,294,"1,564",322,"1,154",88,6
,Randolph,121,1,10,20,90,483,93,351,39,0
,Raynham,34,0,6,4,24,231,43,177,11,0
,Reading,8,0,2,2,4,157,25,129,3,0
,Rehoboth,10,0,1,0,9,63,15,41,7,1
,Revere,248,2,16,42,188,"1,010",134,770,106,1
,Rochester,9,0,0,0,9,40,13,25,2,0
,Rockport,7,0,3,0,4,12,0,12,0,1
,Rowley,7,0,2,1,4,39,4,31,4,0
,Rutland,18,0,3,0,15,70,19,47,4,1
,Salem,116,0,19,28,69,951,113,787,51,3
,Salisbury,33,0,2,2,29,121,18,84,19,1
,Sandwich,34,0,5,0,29,155,30,117,8,0
,Saugus,73,0,4,11,58,478,41,402,35,0
,Seekonk,24,0,2,6,16,264,22,225,17,0
,Sharon,15,0,3,4,8,45,4,39,2,0
,Shelburne,0,0,0,0,0,16,5,9,2,0
,Sherborn,6,0,1,0,5,7,0,7,0,0
,Shirley,16,1,3,1,11,41,4,35,2,1
,Shrewsbury,3,0,0,0,3,128,21,100,7,0
,Somerset,35,0,15,2,18,169,18,138,13,1
,Somerville,191,1,16,41,133,"1,071",174,808,89,5
,Southampton,11,0,3,0,8,41,13,25,3,1
,Southborough,7,0,2,1,4,60,16,44,0,0
,Southbridge,88,0,11,3,74,283,55,213,15,2
,South Hadley,27,0,2,4,21,251,95,148,8,1
,Southwick,11,0,3,0,8,75,23,51,1,0
,Spencer,19,0,4,0,15,73,14,52,7,1
,Springfield,"1,351",14,73,380,884,"4,594","1,183","2,902",509,37
,Sterling,9,0,2,0,7,79,12,60,7,2
,Stockbridge,5,0,3,0,2,38,12,25,1,0
,Stoneham,27,0,1,1,25,199,72,118,9,0
,Stoughton,104,0,8,9,87,389,29,333,27,4
,Stow,5,0,0,0,5,31,7,19,5,0
,Sturbridge,21,0,2,2,17,129,19,99,11,1
,Sudbury,11,0,1,0,10,72,14,57,1,0
,Sunderland,6,0,2,2,2,27,10,15,2,0
,Sutton,9,0,1,0,8,84,29,48,7,1
,Swampscott,14,0,2,1,11,181,17,159,5,0
,Swansea,22,0,1,6,15,259,34,210,15,2
,Taunton,220,0,15,28,177,492,133,299,60,3
,Templeton,9,0,0,0,9,53,16,33,4,0
,Tewksbury,85,0,23,10,52,331,52,258,21,2
,Tisbury,26,0,0,0,26,75,14,56,5,0
,Topsfield,7,0,0,0,7,24,6,18,0,0
,Townsend,8,0,3,0,5,52,27,24,1,1
,Truro,14,0,2,0,12,23,7,13,3,0
,Tyngsboro,8,0,0,0,8,95,19,70,6,1
,Upton,14,0,2,1,11,33,7,24,2,1
,Wakefield,46,0,5,3,38,195,36,150,9,0
,Wales,1,0,1,0,0,5,3,2,0,0
,Walpole,59,0,10,2,47,249,29,209,11,0
,Waltham,98,1,16,14,67,609,118,447,44,2
,Ware,45,0,0,5,40,193,21,164,8,2
,Wareham,129,0,9,6,114,425,75,326,24,2
,Watertown,32,0,5,5,22,341,37,289,15,0
,Wayland,2,0,0,0,2,9,5,1,3,0
,Webster,123,0,6,11,106,252,51,186,15,4
,Wellesley,12,0,1,3,8,131,15,111,5,0
,Wellfleet,3,0,0,1,2,41,17,22,2,2
,Wenham,2,0,0,1,1,8,0,8,0,0
,Westborough,10,0,1,1,8,151,17,126,8,0
,West Boylston,9,0,1,1,7,56,5,46,5,0
,West Bridgewater,18,1,1,1,15,92,12,75,5,0
,Westfield,105,0,21,14,70,559,96,432,31,3
,Westford,9,0,1,2,6,76,14,57,5,1
,Westminster,20,0,1,1,18,64,7,57,0,0
,West Newbury,9,0,1,0,8,19,3,15,1,0
,Weston,5,0,3,0,2,37,8,27,2,0
,Westport,23,0,7,3,13,147,37,100,10,2
,West Springfield,174,1,23,21,129,"1,105",121,917,67,5
,West Tisbury,9,0,2,0,7,26,5,19,2,0
,Westwood,19,0,6,1,12,165,10,153,2,0
,Weymouth,147,1,15,17,114,577,66,478,33,2
,Whately,1,0,0,0,1,17,9,7,1,0
,Whitman,25,0,3,0,22,96,15,76,5,1
,Wilbraham,13,0,4,2,7,179,42,126,11,1
,Williamstown,10,0,4,0,6,138,6,131,1,1
,Wilmington,30,0,4,6,20,175,26,141,8,0
,Winchendon,33,0,7,2,24,170,16,145,9,2
,Winchester,9,0,1,1,7,119,18,99,2,1
,Winthrop,36,0,1,4,31,111,25,78,8,0
,Woburn,63,0,3,5,55,433,39,355,39,0
,Worcester,"1,345",5,42,324,974,"4,047",866,"2,784",397,7
,Wrentham,8,0,0,0,8,198,14,175,9,0
,Yarmouth,159,1,14,11,133,372,76,287,9,3
MICHIGAN,Addison Township,2,0,0,0,2,26,12,9,5,0
,Adrian Township,5,0,1,0,4,18,4,13,1,0
,Akron,1,0,1,0,0,8,0,8,0,0
,Albion,104,0,12,8,84,312,69,228,15,2
,Allegan,12,0,3,0,9,82,3,77,2,1
,Allen Park,45,0,8,10,27,626,50,516,60,2
,Alma,30,0,12,3,15,113,15,96,2,2
,Almont,14,0,0,0,14,40,10,27,3,0
,Alpena,48,0,25,0,23,239,37,198,4,0
,Ann Arbor,259,0,57,53,149,"2,108",278,"1,731",99,7
,Argentine Township,4,0,0,0,4,60,20,38,2,0
,Armada,0,0,0,0,0,2,0,1,1,0
,Auburn Hills,63,0,11,8,44,656,45,585,26,0
,Au Gres,0,0,0,0,0,2,0,2,0,0
,Bad Axe,7,0,3,1,3,115,5,107,3,0
,Bancroft,0,0,0,0,0,5,2,3,0,0
,Bangor,10,0,3,0,7,62,15,45,2,1
,Baroda-Lake Township,15,0,6,0,9,51,15,33,3,1
,Barryton,0,0,0,0,0,4,1,3,0,0
,Barry Township,7,0,4,0,3,13,5,6,2,0
,Bath Township,19,0,7,5,7,123,41,78,4,2
,Battle Creek,580,3,73,72,432,"2,251",501,"1,656",94,24
,Bay City,242,1,57,35,149,998,223,716,59,10
,Beaverton,2,0,0,0,2,9,2,7,0,0
,Belding,16,0,4,2,10,85,17,65,3,1
,Bellaire,0,0,0,0,0,8,0,8,0,0
,Belleville,16,0,5,1,10,83,10,66,7,0
,Bellevue,1,0,0,0,1,6,1,5,0,0
,Benton Harbor,218,3,23,36,156,392,131,228,33,10
,Benton Township,180,1,23,32,124,837,118,672,47,3
,Berkley,7,0,1,1,5,104,12,84,8,0
,Berrien Springs-Oronoko Township,8,0,6,0,2,73,11,60,2,0
,Beverly Hills,1,0,1,0,0,69,5,64,0,0
,Big Rapids,24,0,7,1,16,143,23,119,1,8
,Birch Run,1,0,0,0,1,116,3,113,0,0
,Birmingham,10,0,3,4,3,194,10,179,5,0
,Blackman Township,127,0,33,9,85,"1,140",150,947,43,5
,Blissfield,6,0,0,0,6,27,5,21,1,0
,Bloomfield Hills,1,0,1,0,0,42,9,30,3,0
,Bloomfield Township,14,0,2,1,11,360,52,284,24,1
,Boyne City,11,0,5,0,6,57,3,47,7,0
,Brandon Township,13,1,4,0,8,60,15,41,4,1
,Breckenridge,0,0,0,0,0,19,0,18,1,0
,Bridgeport Township,41,0,3,4,34,109,45,59,5,3
,Bridgman,9,1,5,0,3,21,3,14,4,0
,Brighton,8,0,6,0,2,106,8,95,3,2
,Bronson,4,0,2,0,2,43,7,34,2,0
,Brown City,2,0,0,0,2,13,1,11,1,0
,Brownstown Township,85,0,15,11,59,333,75,223,35,0
,Buchanan,16,0,6,1,9,88,15,69,4,0
,Buena Vista Township,88,2,8,5,73,174,85,75,14,2
,Burton,133,2,22,21,88,655,111,493,51,2
,Cadillac,85,0,35,1,49,228,24,194,10,14
,Calumet,2,0,1,0,1,14,0,14,0,0
,Cambridge Township,7,0,4,0,3,38,8,29,1,0
,Canton Township,117,0,31,15,71,"1,144",94,993,57,3
,Capac,3,0,2,0,1,20,4,16,0,0
,Carleton,6,0,1,0,5,36,2,32,2,0
,Caro,10,0,2,0,8,118,11,103,4,1
,Carrollton Township,12,0,1,1,10,64,25,37,2,1
,Carson City,1,0,0,1,0,11,1,10,0,0
,Caseville,1,0,0,0,1,13,1,12,0,0
,Caspian-Gaastra,2,0,0,0,2,2,0,2,0,0
,Cass City,3,0,2,0,1,38,3,33,2,1
,Cassopolis,7,0,1,1,5,25,4,20,1,0
,Center Line,28,0,7,7,14,225,36,159,30,1
,Central Lake,0,0,0,0,0,6,1,5,0,0
,Charlevoix,9,0,3,1,5,64,8,51,5,0
,Charlotte,24,1,8,2,13,210,15,186,9,1
,Cheboygan,14,0,7,1,6,101,8,92,1,0
,Chelsea,2,0,1,0,1,49,2,46,1,0
,Chesaning,3,0,0,0,3,7,0,7,0,0
,Chesterfield Township,72,0,14,7,51,722,97,593,32,2
,Chikaming Township,3,0,1,0,2,46,14,31,1,0
,Chocolay Township,16,0,1,0,15,33,5,25,3,1
,Clare,7,1,5,0,1,34,6,23,5,0
,Clarkston,0,0,0,0,0,6,1,5,0,0
,Clawson,18,0,4,1,13,64,8,53,3,0
,Clayton Township,12,0,4,0,8,39,12,24,3,0
,Clay Township,19,0,7,0,12,90,34,53,3,1
,Clinton,1,0,0,0,1,6,1,3,2,1
,Clinton Township,369,3,51,40,275,"1,531",277,"1,099",155,8
,Clio,4,0,0,0,4,48,13,34,1,0
,Coldwater,43,0,20,1,22,267,32,230,5,1
,Coleman,1,0,0,0,1,14,1,12,1,0
,Coloma Township,11,0,6,0,5,121,28,92,1,3
,Colon,1,0,0,0,1,32,5,27,0,0
,Columbia Township,17,0,4,2,11,81,17,61,3,1
,Commerce Township,21,1,4,5,11,282,36,235,11,2
,Constantine,7,0,3,0,4,37,7,26,4,0
,Corunna,8,0,7,0,1,34,7,26,1,0
,Covert Township,8,0,1,0,7,56,16,37,3,0
,Croswell,10,0,1,0,9,35,4,28,3,0
,Crystal Falls,1,0,1,0,0,12,2,10,0,0
,Davison,12,0,8,0,4,64,9,51,4,0
,Davison Township,29,0,6,3,20,160,35,121,4,0
,Dearborn,256,0,38,51,167,"2,272",218,"1,776",278,11
,Dearborn Heights,228,0,23,44,161,"1,146",271,743,132,6
,Decatur,15,1,6,1,7,60,14,46,0,0
,Denton Township,1,0,0,0,1,55,5,49,1,0
,Detroit,"13,796",267,697,"2,639","10,193","30,458","8,258","14,045","8,155",869
,Dewitt,2,0,0,0,2,19,3,14,2,2
,Dewitt Township,21,0,7,2,12,133,26,103,4,2
,Dryden Township,3,0,1,0,2,28,6,20,2,1
,Durand,8,0,3,0,5,42,5,35,2,0
,East Grand Rapids,6,0,5,1,0,195,27,164,4,0
,East Jordan,5,0,2,0,3,31,5,26,0,0
,East Lansing,82,0,22,16,44,781,106,538,137,21
,Eastpointe,262,0,37,59,166,"1,088",232,675,181,10
,Eaton Rapids,22,0,7,1,14,85,20,60,5,2
,Eau Claire,1,0,1,0,0,9,2,6,1,0
,Ecorse,140,0,11,23,106,327,71,210,46,5
,Elk Rapids,1,0,1,0,0,20,2,18,0,0
,Elkton,2,0,1,0,1,13,5,7,1,0
,Elsie,0,0,0,0,0,1,1,0,0,0
,Emmett Township,50,0,7,9,34,592,80,495,17,1
,Erie Township,0,0,0,0,0,1,0,1,0,0
,Escanaba,33,0,5,5,23,454,49,397,8,1
,Essexville,7,0,2,2,3,40,10,30,0,1
,Evart,6,0,2,0,4,28,2,25,1,0
,Fair Haven Township,0,0,0,0,0,2,0,2,0,0
,Farmington,4,0,1,1,2,89,12,71,6,0
,Farmington Hills,93,1,15,16,61,915,119,719,77,8
,Fennville,1,0,1,0,0,6,0,6,0,0
,Fenton,17,0,4,1,12,236,22,203,11,1
,Ferndale,44,0,0,17,27,417,48,312,57,4
,Flat Rock,23,0,0,6,17,152,9,128,15,0
,Flint,"1,879",37,104,272,"1,466","2,632",961,"1,397",274,45
,Flint Township,306,3,37,68,198,"1,548",230,"1,223",95,10
,Flushing,10,0,3,2,5,75,6,69,0,0
,Flushing Township,10,0,6,0,4,38,11,25,2,1
,Forsyth Township,26,0,9,0,17,72,4,63,5,1
,Fowlerville,6,0,2,0,4,56,7,47,2,0
,Frankenmuth,3,0,1,0,2,62,10,50,2,0
,Frankfort,2,0,2,0,0,37,4,32,1,2
,Franklin,1,0,0,0,1,29,8,18,3,0
,Fraser,28,0,9,5,14,303,35,241,27,1
,Fremont,7,0,2,0,5,76,4,66,6,0
,Fruitport Township,29,0,13,2,14,522,12,499,11,2
,Gaines Township,5,0,4,0,1,28,6,19,3,1
,Galesburg,3,0,1,0,2,13,1,12,0,0
,Galien,0,0,0,0,0,0,0,0,0,0
,Garden City,88,0,10,16,62,396,63,295,38,4
,Garfield Township,0,0,0,0,0,0,0,0,0,0
,Gaylord,14,0,2,0,12,321,23,292,6,1
,Genesee Township,83,1,13,8,61,221,70,140,11,7
,Gerrish Township,4,0,1,0,3,18,2,15,1,0
,Gibraltar,8,0,5,0,3,48,3,36,9,0
,Gladstone,3,0,2,0,1,94,5,87,2,0
,Gladwin,7,0,3,0,4,65,14,50,1,1
,Grand Beach,0,0,0,0,0,8,0,8,0,0
,Grand Blanc,9,0,4,2,3,108,22,81,5,0
,Grand Blanc Township,68,0,12,10,46,490,64,402,24,1
,Grand Haven,17,0,14,0,3,195,17,167,11,0
,Grand Ledge,8,0,6,0,2,122,12,106,4,1
,Grand Rapids,"1,408",12,141,351,904,"4,102",763,"2,976",363,54
,Grandville,30,1,12,4,13,622,57,542,23,0
,Grant,1,0,1,0,0,31,4,26,1,0
,Grayling,12,0,3,0,9,57,12,44,1,0
,Green Oak Township,22,0,6,2,14,150,19,124,7,2
,Greenville,37,0,19,1,17,317,31,280,6,1
,Grosse Ile Township,0,0,0,0,0,29,6,22,1,0
,Grosse Pointe,10,0,0,2,8,103,11,87,5,2
,Grosse Pointe Farms,5,0,0,2,3,113,15,95,3,0
,Grosse Pointe Park,15,0,4,4,7,166,11,142,13,1
,Grosse Pointe Shores,0,0,0,0,0,15,2,13,0,0
,Grosse Pointe Woods,19,0,7,1,11,206,22,164,20,1
,Hamburg Township,14,0,7,0,7,71,9,57,5,0
,Hampton Township,16,0,8,1,7,167,15,143,9,0
,Hamtramck,175,0,11,49,115,616,161,337,118,4
,Hancock,2,0,1,1,0,25,5,18,2,0
,Harbor Beach,7,0,4,0,3,38,12,25,1,0
,Harbor Springs,1,0,1,0,0,24,4,20,0,0
,Harper Woods,102,0,14,27,61,691,103,515,73,2
,Hart,15,0,2,0,13,168,15,153,0,0
,Hartford,8,0,1,1,6,38,2,30,6,0
,Hastings,22,0,9,0,13,120,13,106,1,2
,Hazel Park,67,0,7,12,48,374,57,257,60,4
,Highland Park,183,5,8,39,131,391,83,204,104,5
,Highland Township,8,0,1,2,5,136,26,96,14,0
,Hillsdale,17,0,8,1,8,117,17,94,6,1
,Holland,119,1,39,8,71,783,129,627,27,6
,Holly,4,0,0,0,4,79,18,59,2,0
,Hopkins,0,0,0,0,0,0,0,0,0,0
,Houghton,1,0,0,0,1,166,4,158,4,0
,Howell,22,0,7,0,15,115,17,92,6,1
,Hudson,5,0,0,0,5,51,8,43,0,0
,Huntington Woods,4,0,1,0,3,23,2,18,3,0
,Huron Township,39,1,7,4,27,182,44,120,18,5
,Imlay City,18,0,12,1,5,44,9,34,1,1
,Independence Township,23,0,7,2,14,232,32,189,11,1
,Inkster,354,9,37,48,260,662,230,343,89,8
,Ionia,34,1,19,0,14,158,23,126,9,1
,Iron Mountain,2,0,2,0,0,4,2,2,0,0
,Iron River,13,1,0,0,12,65,14,51,0,0
,Ironwood,6,0,0,0,6,68,4,59,5,0
,Ishpeming,13,0,4,1,8,86,7,70,9,2
,Jackson,371,7,58,55,251,"1,371",211,"1,052",108,16
,Jonesville,3,0,2,1,0,87,2,82,3,0
,Kalamazoo,913,10,130,152,621,"3,174",710,"2,132",332,46
,Kalamazoo Township,83,0,13,9,61,579,160,362,57,0
,Kalkaska,5,0,3,0,2,62,2,59,1,1
,Keego Harbor,1,0,0,0,1,41,5,34,2,0
,Kentwood,171,1,29,24,117,"1,206",175,955,76,4
,Kinde,0,0,0,0,0,0,0,0,0,0
,Kingsford,3,0,2,0,1,30,0,30,0,0
,Kinross Township,1,0,0,0,1,15,3,11,1,0
,Laingsburg,0,0,0,0,0,10,4,6,0,0
,Lake Angelus,0,0,0,0,0,1,0,1,0,0
,Lake Linden,0,0,0,0,0,2,1,1,0,0
,Lake Odessa,6,0,4,0,2,26,7,18,1,0
,Lake Orion,3,0,2,0,1,34,1,31,2,0
,Lakeview,3,0,3,0,0,46,8,38,0,0
,Lansing,"1,321",14,108,238,961,"3,549",883,"2,267",399,30
,Lansing Township,54,1,3,21,29,364,63,281,20,3
,Lapeer,26,0,11,1,14,336,66,255,15,0
,Lapeer Township,0,0,0,0,0,20,4,16,0,0
,Lathrup Village,6,0,1,0,5,33,5,26,2,1
,Laurium,4,0,1,0,3,11,2,9,0,0
,Lawton,9,0,3,0,6,37,3,33,1,0
,Lennon,1,0,1,0,0,5,0,5,0,0
,Leslie,5,0,0,0,5,17,3,14,0,0
,Lexington,0,0,0,0,0,2,1,1,0,0
,Lincoln Park,258,1,18,44,195,"1,133",178,799,156,11
,Lincoln Township,14,0,2,1,11,163,17,141,5,0
,Linden,1,0,1,0,0,19,1,18,0,0
,Litchfield,1,0,1,0,0,13,2,11,0,0
,Livonia,108,0,16,16,76,"1,431",165,"1,137",129,6
,Lowell,15,0,8,0,7,82,8,71,3,0
,Ludington,31,0,17,1,13,171,19,149,3,0
,Luna Pier,5,0,1,1,3,19,2,16,1,0
,Lyon Township,12,0,1,1,10,124,26,94,4,0
,Mackinac Island,2,0,0,1,1,167,0,167,0,0
,Mackinaw City,1,0,0,0,1,35,3,32,0,0
,Madison Heights,50,0,11,14,25,510,72,379,59,5
,Madison Township,17,0,3,1,13,153,10,135,8,0
,Mancelona,0,0,0,0,0,14,3,11,0,0
,Manistee,16,2,5,1,8,134,42,92,0,0
,Manistique,9,0,2,0,7,74,11,62,1,0
,Marenisco Township,0,0,0,0,0,0,0,0,0,0
,Marine City,13,0,1,0,12,30,9,19,2,1
,Marlette,0,0,0,0,0,33,8,25,0,0
,Marquette,40,1,27,0,12,257,19,225,13,0
,Marshall,20,0,4,2,14,119,21,91,7,0
,Marysville,21,1,1,1,18,131,11,117,3,0
,Mason,23,0,6,1,16,169,12,146,11,1
,Mattawan,8,0,1,0,7,26,11,12,3,0
,Mayville,4,0,1,0,3,11,0,11,0,0
,Melvindale,64,0,4,9,51,251,39,169,43,1
,Mendon,0,0,0,0,0,14,2,12,0,0
,Menominee,28,0,6,1,21,127,23,100,4,1
,Meridian Township,85,2,16,17,50,"1,054",211,813,30,3
,Metamora Township,1,0,0,0,1,25,8,15,2,0
,Metro Police Authority of Genesee County,28,0,6,1,21,210,33,170,7,0
,Michiana,0,0,0,0,0,6,2,4,0,0
,Midland,53,1,25,1,26,508,54,444,10,0
,Milan,26,0,10,0,16,96,26,66,4,0
,Milford,4,0,2,0,2,79,8,69,2,1
,Millington,1,0,1,0,0,10,2,7,1,0
,Monroe,107,1,25,9,72,389,54,303,32,1
,Montague,3,0,0,0,3,34,3,30,1,0
,Montrose Township,4,0,1,0,3,57,19,33,5,0
,Morenci,6,0,2,0,4,17,9,8,0,0
,Morrice,1,0,1,0,0,12,0,12,0,0
,Mount Morris,10,0,2,0,8,93,15,72,6,0
,Mount Morris Township,140,3,23,18,96,425,135,256,34,2
,Mount Pleasant,62,0,22,3,37,370,59,293,18,1
,Munising,3,0,1,0,2,44,8,35,1,0
,Muskegon,229,3,29,55,142,"2,059",395,"1,467",197,20
,Muskegon Heights,195,3,20,38,134,648,209,392,47,13
,Muskegon Township,56,1,18,3,34,714,54,635,25,4
,Napoleon Township,2,0,1,0,1,39,12,25,2,0
,Nashville,15,0,2,0,13,27,7,19,1,1
,Negaunee,7,0,3,0,4,49,3,44,2,0
,Newaygo,6,0,5,0,1,85,14,66,5,0
,New Baltimore,15,0,5,0,10,87,17,66,4,1
,New Buffalo,1,0,0,0,1,20,2,17,1,0
,New Era,0,0,0,0,0,5,1,4,0,0
,New Lothrop,0,0,0,0,0,6,2,4,0,0
,Niles,67,1,16,9,41,265,57,169,39,6
,Northfield Township,10,0,1,0,9,44,14,29,1,1
,North Muskegon,5,0,1,2,2,82,2,79,1,0
,Northville,6,0,1,0,5,48,1,45,2,0
,Northville Township,29,0,4,0,25,310,27,268,15,3
,Norton Shores,43,1,10,8,24,673,82,564,27,4
,Norway,0,0,0,0,0,0,0,0,0,0
,Novi,43,0,11,6,26,617,42,543,32,0
,Oakland Township,7,0,0,0,7,57,18,37,2,0
,Oak Park,101,0,15,21,65,556,84,398,74,5
,Olivet,2,0,1,0,1,7,1,6,0,1
,Ontwa Township-Edwardsburg,19,0,1,1,17,120,32,80,8,2
,Orchard Lake,5,0,2,0,3,22,2,20,0,1
,Orion Township,10,0,0,2,8,246,34,201,11,3
,Oscoda Township,28,0,7,0,21,118,19,97,2,0
,Otisville,0,0,0,0,0,4,2,1,1,0
,Otsego,6,0,4,1,1,57,12,42,3,0
,Ovid,3,0,0,0,3,12,0,12,0,0
,Owendale,0,0,0,0,0,0,0,0,0,0
,Owosso,79,0,23,5,51,250,47,194,9,3
,Oxford,1,0,1,0,0,17,1,14,2,0
