Table 8,,,,,,,,,,,
Offenses Known to Law Enforcement,,,,,,,,,,,
"by State by City, 2018",,,,,,,,,,,
State,City,"Violent
crime","Murder and
nonnegligent
manslaughter",Rape1,Robbery,"Aggravated
assault","Property
crime",Burglary,"Larceny-
theft","Motor
vehicle
theft",Arson2
,Waverly Hall,0,0,0,0,0,5,1,3,1,0
,Waycross,71,3,8,20,40,770,117,627,26,2
,Waynesboro,29,1,3,3,22,176,37,133,6,
,West Point,24,1,0,5,18,175,40,125,10,0
,Willacoochee,3,0,0,1,2,31,13,18,0,
,Winterville,0,0,0,0,0,15,5,9,1,0
,Woodstock,42,0,3,5,34,491,18,449,24,0
,Wrens,16,0,0,3,13,53,23,29,1,
,Zebulon,0,0,0,0,0,6,1,3,2,0
HAWAII,Honolulu4,"2,451",25,340,804,"1,282","28,886","3,577","21,118","4,191",258
IDAHO,Aberdeen,2,0,0,0,2,20,4,16,0,0
,Bellevue,5,0,0,0,5,13,7,6,0,0
,Blackfoot,40,0,5,0,35,315,108,187,20,1
,Boise,635,1,173,51,410,"4,627",638,"3,725",264,40
,Bonners Ferry,4,0,0,0,4,23,4,18,1,0
,Buhl,15,0,2,0,13,82,21,58,3,1
,Caldwell,183,0,9,11,163,"1,202",239,829,134,6
,Chubbuck,55,0,8,2,45,678,70,583,25,0
,Coeur d'Alene,188,2,54,19,113,972,141,760,71,8
,Cottonwood,0,0,0,0,0,3,0,3,0,0
,Emmett,15,0,1,0,14,68,11,49,8,2
,Filer,6,0,0,0,6,11,2,6,3,0
,Fruitland,4,0,1,1,2,68,33,32,3,0
,Garden City,82,0,11,6,65,354,74,254,26,9
,Gooding,5,0,1,0,4,32,7,22,3,0
,Grangeville,15,0,2,0,13,29,9,20,0,0
,Hailey,14,0,0,0,14,21,7,10,4,0
,Heyburn,3,0,1,0,2,24,3,20,1,0
,Idaho Falls,206,0,43,12,151,960,282,597,81,5
,Jerome,31,0,9,4,18,179,33,135,11,0
,Kellogg,13,0,4,0,9,60,15,40,5,1
,Ketchum,8,0,0,0,8,25,4,20,1,0
,Kimberly,6,1,1,0,4,26,6,19,1,2
,Lewiston,48,0,14,6,28,"1,007",140,804,63,3
,McCall,13,0,6,0,7,85,19,63,3,1
,Meridian,165,2,42,14,107,"1,260",171,"1,041",48,10
,Middleton,11,0,3,0,8,35,11,19,5,0
,Montpelier,1,0,0,0,1,37,7,28,2,0
,Moscow,13,0,4,0,9,394,55,328,11,1
,Mountain Home,38,0,8,0,30,260,47,192,21,1
,Nampa,268,5,80,11,172,"2,424",439,"1,730",255,9
,Parma,8,0,1,1,6,52,25,25,2,0
,Payette,16,0,7,0,9,99,16,68,15,0
,Pocatello,209,1,21,13,174,"1,568",339,"1,100",129,5
,Post Falls,69,0,7,5,57,578,77,472,29,4
,Preston,7,0,4,0,3,37,12,23,2,0
,Rathdrum,5,0,0,2,3,94,27,53,14,0
,Rexburg,5,0,2,0,3,135,7,127,1,0
,Rigby,6,0,0,1,5,42,7,31,4,0
,Rupert,15,0,4,1,10,96,28,64,4,0
,Salmon,15,0,0,0,15,25,11,14,0,0
,Shelley,2,0,1,0,1,62,7,49,6,0
,Soda Springs,10,0,6,0,4,22,7,14,1,1
,Spirit Lake,5,0,0,0,5,39,16,21,2,1
,Sun Valley,1,0,1,0,0,10,4,6,0,0
,Twin Falls,225,0,39,7,179,"1,180",190,912,78,7
,Wendell,8,0,1,0,7,33,9,20,4,0
,Wilder,2,0,0,0,2,7,2,4,1,0
ILLINOIS,Addison,61,1,18,6,36,464,65,361,38,4
,Albany,1,0,1,0,0,6,2,4,0,0
,Aledo,0,0,0,0,0,26,3,23,0,0
,Alexis,0,0,0,0,0,15,7,4,4,0
,Algonquin,27,0,7,4,16,265,18,243,4,0
,Alsip,24,2,0,16,6,427,66,329,32,1
,Altamont,2,0,1,0,1,38,13,25,0,1
,Alton,171,8,26,25,112,994,228,703,63,8
,Amboy,5,0,2,0,3,7,4,3,0,0
,Anna,14,0,2,2,10,147,26,118,3,3
,Annawan,1,0,0,0,1,8,0,8,0,0
,Antioch,20,0,8,2,10,165,12,150,3,0
,Arcola,7,0,0,0,7,7,5,2,0,0
,Arlington Heights,28,0,10,6,12,628,68,535,25,1
,Aroma Park,1,0,0,1,0,15,6,8,1,0
,Arthur,3,0,0,1,2,15,5,10,0,0
,Ashland,1,0,1,0,0,4,2,2,0,0
,Ashton,0,0,0,0,0,2,2,0,0,0
,Assumption,2,0,0,0,2,9,6,3,0,0
,Athens,0,0,0,0,0,16,4,9,3,0
,Auburn,2,0,0,0,2,7,2,5,0,0
,Aurora,538,4,68,94,372,"2,301",319,"1,860",122,9
,Aviston,2,0,2,0,0,1,1,0,0,0
,Bannockburn,0,0,0,0,0,19,2,17,0,0
,Barrington,1,0,0,1,0,124,9,111,4,0
,Barrington Hills,1,0,0,0,1,23,3,20,0,0
,Barry,0,0,0,0,0,11,6,5,0,0
,Bartlett,21,0,5,8,8,169,11,150,8,2
,Bartonville,16,0,5,2,9,200,37,151,12,0
,Batavia,34,0,9,5,20,369,21,333,15,2
,Beardstown,58,0,1,0,57,160,32,122,6,0
,Beecher,4,0,2,0,2,25,4,21,0,0
,Belgium,0,0,0,0,0,2,2,0,0,0
,Belleville,171,2,38,41,90,"1,261",284,890,87,12
,Belvidere,60,0,18,2,40,270,51,206,13,1
,Bensenville,20,0,11,4,5,272,26,225,21,0
,Berkeley,5,0,1,1,3,49,6,40,3,0
,Berwyn,191,1,54,54,82,818,99,629,90,6
,Bethalto,5,0,0,1,4,81,15,62,4,0
,Bethany,1,0,0,1,0,11,7,4,0,0
,Bloomingdale,32,0,1,5,26,488,36,448,4,0
,Bloomington,339,9,68,37,225,"1,193",196,909,88,5
,Blue Island,93,1,10,32,50,288,68,168,52,0
,Bluffs,1,0,0,0,1,1,1,0,0,0
,Bolingbrook,112,1,23,17,71,592,60,477,55,3
,Bourbonnais,33,0,7,2,24,154,16,130,8,1
,Bradley,17,0,3,3,11,442,31,403,8,2
,Braidwood,11,0,5,0,6,45,9,33,3,2
,Breese,2,0,0,0,2,28,0,28,0,0
,Bridgeview,30,0,3,8,19,319,31,270,18,1
,Brighton,1,0,0,0,1,5,1,3,1,0
,Broadview,19,0,2,12,5,330,28,278,24,0
,Brooklyn,7,0,1,3,3,18,3,11,4,0
,Brookport,1,0,0,0,1,11,2,9,0,1
,Buffalo Grove,7,0,2,1,4,268,42,216,10,0
,Bunker Hill,1,0,0,0,1,22,5,16,1,1
,Burbank,60,0,5,21,34,242,38,184,20,3
,Burr Ridge,3,0,0,0,3,190,17,162,11,0
,Byron,1,0,1,0,0,34,3,31,0,0
,Cahokia,75,2,14,14,45,604,169,383,52,18
,Calumet City,187,5,36,107,39,980,205,586,189,4
,Cambridge,2,0,0,0,2,7,1,6,0,0
,Campton Hills,1,0,0,0,1,17,2,15,0,0
,Carbondale,111,0,27,26,58,760,114,613,33,10
,Carlinville,21,0,3,1,17,230,37,187,6,2
,Carlyle,6,0,0,0,6,44,1,42,1,0
,Carol Stream,33,0,7,10,16,411,48,336,27,2
,Carpentersville,34,0,10,17,7,496,48,433,15,2
,Carrollton,15,0,1,0,14,25,5,18,2,0
,Carterville,13,0,5,1,7,58,17,40,1,0
,Carthage,2,0,1,0,1,23,6,16,1,0
,Cary,20,0,7,4,9,110,17,91,2,0
,Casey,8,0,2,0,6,21,7,13,1,0
,Caseyville,38,0,6,1,31,50,8,33,9,0
,Catlin,0,0,0,0,0,3,3,0,0,0
,Centralia,157,1,28,19,109,499,151,296,52,5
,Centreville,19,1,0,3,15,201,50,96,55,0
,Champaign,602,7,72,83,440,"1,998",276,"1,637",85,10
,Channahon,9,0,4,0,5,58,15,42,1,0
,Charleston,29,0,8,3,18,61,24,36,1,1
,Chatham,18,0,6,3,9,82,8,71,3,0
,Chenoa,2,0,0,0,2,7,4,3,0,0
,Cherry Valley,9,1,1,0,7,238,12,225,1,1
,Chester,16,0,3,2,11,14,5,3,6,0
,Chicago,"27,357",563,"1,798","9,684","15,312","86,513","11,686","64,695","10,132",438
,Chicago Heights6,260,2,32,106,120,,,214,105,2
,Chicago Ridge,18,0,2,9,7,358,15,328,15,0
,Chillicothe,21,0,3,1,17,99,23,69,7,2
,Christopher,15,0,0,0,15,19,2,16,1,0
,Cicero,314,4,34,127,149,"1,770",364,"1,295",111,16
,Clarendon Hills,7,0,0,0,7,42,9,31,2,0
,Clinton,8,0,7,1,0,203,68,135,0,0
,Coal City5,5,0,0,0,5,,3,,1,0
,Coal Valley,9,0,4,0,5,73,8,61,4,0
,Cobden,6,0,1,0,5,8,0,8,0,0
,Colchester,0,0,0,0,0,1,0,1,0,0
,Cortland,2,0,0,0,2,28,5,23,0,0
,Country Club Hills,71,3,11,21,36,589,68,468,53,1
,Cowden,0,0,0,0,0,5,1,4,0,0
,Crest Hill,42,1,16,9,16,203,29,148,26,0
,Crete,17,0,2,1,14,132,16,108,8,1
,Crystal Lake,38,0,12,4,22,648,37,602,9,0
,Dallas City,2,0,0,0,2,3,2,1,0,0
,Dana,0,0,0,0,0,0,0,0,0,0
,Danvers,0,0,0,0,0,2,0,2,0,0
,Danville,559,12,53,103,391,"1,508",379,"1,052",77,15
,Darien,25,2,10,1,12,231,23,199,9,0
,Decatur,358,9,30,84,235,"2,050",618,"1,325",107,23
,Deer Creek,3,0,1,1,1,13,9,4,0,0
,Deerfield,4,1,1,1,1,137,16,115,6,0
,DeKalb,228,0,45,31,152,"1,105",125,939,41,6
,Delavan,2,0,0,0,2,44,22,21,1,0
,De Soto,3,0,0,0,3,12,2,10,0,0
,Des Plaines,39,1,6,12,20,725,65,623,37,2
,Diamond,0,0,0,0,0,1,0,0,1,0
,Divernon,0,0,0,0,0,6,0,5,1,0
,Dixon,32,0,23,0,9,222,22,196,4,0
,Downers Grove,49,0,15,9,25,563,71,466,26,3
,Downs,2,0,1,0,1,5,0,5,0,0
,Dupo,4,0,0,0,4,82,17,59,6,0
,Du Quoin,14,0,2,0,12,43,13,22,8,0
,Dwight,5,0,0,2,3,38,1,30,7,0
,East Alton,29,0,13,7,9,231,33,186,12,0
,East Dubuque,3,0,0,1,2,17,3,13,1,0
,East Dundee,2,0,0,1,1,32,8,21,3,0
,East Peoria,114,1,37,8,68,584,93,482,9,0
,East St. Louis6,317,23,22,51,221,,198,,100,24
,Edinburg,14,0,2,0,12,12,1,8,3,0
,Edwardsville,13,0,0,5,8,185,14,168,3,0
,Effingham,43,0,12,5,26,340,41,281,18,0
,Elburn,0,0,0,0,0,13,6,7,0,0
,Eldorado,12,0,0,3,9,87,32,50,5,0
,Elgin,235,3,48,57,127,"1,713",172,"1,455",86,7
,Elizabeth,0,0,0,0,0,5,1,4,0,0
,Elk Grove Village,23,0,3,9,11,485,35,391,59,3
,Elmhurst,23,0,6,9,8,445,63,372,10,0
,Elmwood,2,0,0,0,2,10,3,7,0,0
,Elmwood Park,54,0,6,16,32,250,53,182,15,2
,Elwood,4,0,0,0,4,17,1,11,5,0
,Energy,0,0,0,0,0,17,3,12,2,0
,Erie,0,0,0,0,0,6,2,3,1,0
,Eureka,11,0,2,0,9,34,2,30,2,0
,Evanston,140,3,6,47,84,"1,702",289,"1,358",55,6
,Evergreen Park,54,0,4,19,31,921,30,883,8,2
,Fairfield,21,0,5,1,15,85,8,74,3,0
,Fairmont City,3,0,1,0,2,15,6,6,3,0
,Fairmount,0,0,0,0,0,3,0,3,0,0
,Fairview Heights,67,1,18,6,42,695,56,615,24,1
,Farmersville,0,0,0,0,0,0,0,0,0,0
,Farmington,6,0,1,0,5,27,6,21,0,0
,Findlay,0,0,0,0,0,1,0,1,0,0
,Fisher,2,0,1,0,1,30,8,22,0,0
,Fithian,0,0,0,0,0,0,0,0,0,0
,Flora,7,0,0,0,7,97,1,93,3,1
,Flossmoor,11,0,1,3,7,244,15,215,14,0
,Forest Park,66,1,6,32,27,531,70,415,46,0
,Forest View,0,0,0,0,0,36,5,24,7,0
,Fox Lake,17,0,4,3,10,256,33,215,8,0
,Fox River Grove,9,0,1,0,8,62,9,51,2,3
,Frankfort,9,0,1,0,8,187,21,154,12,2
,Franklin Park,47,0,14,6,27,242,67,151,24,4
,Freeburg,2,0,0,1,1,29,7,18,4,0
,Freeport,49,1,20,7,21,572,89,468,15,5
,Fulton,9,0,0,0,9,48,9,36,3,0
,Galena,1,0,0,0,1,85,12,71,2,0
,Geneva,6,0,0,1,5,154,27,125,2,0
,Genoa,12,0,5,0,7,65,3,60,2,0
,Georgetown,16,1,3,1,11,72,17,49,6,0
,Germantown,2,0,0,0,2,18,0,18,0,0
,Gibson City,11,0,3,0,8,8,3,5,0,0
,Gifford,0,0,0,0,0,3,0,3,0,0
,Gilberts,3,0,1,0,2,20,2,18,0,0
,Gilman,1,0,0,0,1,53,5,48,0,0
,Girard,14,0,3,1,10,14,4,9,1,0
,Glasford,1,0,0,0,1,1,1,0,0,0
,Glen Carbon,9,0,0,0,9,129,14,114,1,0
,Glendale Heights,18,0,0,12,6,397,32,332,33,2
,Glen Ellyn,21,0,8,5,8,217,27,179,11,3
,Glenview,34,0,7,5,22,422,60,331,31,1
,Glenwood,11,0,0,6,5,55,21,30,4,0
,Godley,0,0,0,0,0,6,3,1,2,0
,Golf,0,0,0,0,0,3,0,3,0,0
,Goodfield,0,0,0,0,0,27,1,26,0,0
,Grafton,0,0,0,0,0,22,5,16,1,0
,Grand Ridge,0,0,0,0,0,0,0,0,0,0
,Grandview,2,0,0,0,2,24,7,17,0,0
,Granite City,219,1,34,36,148,729,283,316,130,13
,Grantfork,1,0,0,0,1,3,1,1,1,0
,Grayslake,27,0,5,3,19,168,28,134,6,0
,Greenfield,4,0,0,0,4,12,2,9,1,0
,Greenup,2,0,0,0,2,29,6,22,1,0
,Greenville,14,1,0,2,11,100,10,83,7,1
,Gurnee,44,0,17,14,13,"1,085",53,"1,007",25,1
,Hainesville,0,0,0,0,0,46,5,39,2,0
,Hamel,0,0,0,0,0,7,4,2,1,0
,Hampshire,11,0,1,0,10,23,13,10,0,0
,Hampton,2,0,0,0,2,9,3,5,1,0
,Hanover Park,43,0,7,12,24,194,35,147,12,0
,Harrisburg,49,0,7,5,37,325,111,207,7,2
,Hartford,2,0,1,0,1,24,2,22,0,0
,Harvard,8,0,3,0,5,64,4,58,2,0
,Havana,29,0,8,2,19,59,5,50,4,0
,Hawthorn Woods,0,0,0,0,0,40,2,36,2,0
,Hazel Crest,52,2,7,25,18,424,85,273,66,1
,Henning,0,0,0,0,0,0,0,0,0,0
,Henry,5,0,1,0,4,30,2,27,1,0
,Herrin,35,0,5,7,23,376,92,264,20,1
,Hickory Hills,16,1,2,4,9,189,20,157,12,1
,Highland,9,0,2,1,6,79,9,63,7,0
,Highland Park,24,0,3,2,19,198,26,150,22,1
,Highwood,4,0,1,1,2,33,0,33,0,0
,Hillsboro,28,0,6,1,21,74,13,58,3,0
,Hillsdale,0,0,0,0,0,1,0,0,1,0
,Hinckley,0,0,0,0,0,20,3,17,0,0
,Hinsdale,2,0,2,0,0,98,23,60,15,0
,Hodgkins,1,0,0,0,1,299,5,292,2,0
,Hoffman Estates,48,1,14,9,24,417,45,349,23,0
,Homer,0,0,0,0,0,0,0,0,0,0
,Homer Glen,9,0,1,2,6,149,31,107,11,1
,Hometown,3,0,0,2,1,15,3,12,0,0
,Homewood,46,1,9,23,13,786,55,678,53,2
,Hoopeston,21,0,6,2,13,155,53,95,7,2
,Hudson,0,0,0,0,0,4,1,3,0,0
,Huntley,9,0,0,1,8,99,8,89,2,0
,Ina,4,0,0,0,4,9,0,9,0,0
,Indian Head Park,1,0,0,0,1,27,4,22,1,0
,Indianola,0,0,0,0,0,0,0,0,0,0
,Itasca,7,0,4,1,2,103,15,80,8,0
,Jacksonville,65,0,7,6,52,519,72,435,12,2
,Jerseyville,10,0,2,0,8,96,27,60,9,0
,Johnsburg,2,0,2,0,0,112,5,102,5,0
,Joliet,486,8,44,122,312,"2,312",449,"1,726",137,49
,Justice,7,0,1,2,4,29,4,21,4,0
,Kankakee,230,4,35,47,144,871,143,682,46,11
,Kansas,0,0,0,0,0,0,0,0,0,0
,Kenilworth,0,0,0,0,0,15,5,7,3,0
,Kewanee,35,0,7,0,28,489,39,425,25,6
,Kildeer,1,0,0,0,1,52,6,45,1,0
,Kincaid,4,0,1,0,3,18,6,11,1,0
,Kingston,0,0,0,0,0,7,0,6,1,0
,Lacon,4,0,0,0,4,16,3,13,0,0
,Ladd,3,0,0,0,3,2,0,2,0,0
,La Grange,15,0,0,5,10,153,16,134,3,1
,La Grange Park,5,0,0,2,3,62,16,46,0,0
,La Harpe,0,0,0,0,0,3,3,0,0,0
,Lake Bluff,1,0,0,1,0,43,7,36,0,0
,Lake In the Hills,32,0,19,2,11,117,14,101,2,1
,Lakemoor,6,0,2,0,4,21,2,19,0,0
,Lake Villa,9,1,4,0,4,33,3,29,1,0
,Lakewood,4,0,0,0,4,21,2,19,0,0
,Lake Zurich,5,0,1,1,3,259,18,238,3,0
,Lanark,0,0,0,0,0,1,0,1,0,0
,Lansing,88,2,13,45,28,"1,525",116,"1,301",108,2
,La Salle,0,0,0,0,0,103,9,92,2,0
,Leland,0,0,0,0,0,2,0,2,0,0
,Leland Grove,0,0,0,0,0,1,0,0,1,0
,Lemont,22,0,13,1,8,142,15,113,14,0
,Lenzburg,0,0,0,0,0,4,1,3,0,1
,Le Roy,7,0,1,0,6,30,8,21,1,0
,Lexington,1,0,1,0,0,1,1,0,0,0
,Lincoln,52,0,5,2,45,253,38,204,11,2
,Lincolnwood,15,0,0,5,10,380,40,317,23,3
,Lindenhurst,13,1,8,1,3,58,6,48,4,0
,Lisle,16,0,4,5,7,106,20,74,12,0
,Litchfield,5,0,2,1,2,217,26,188,3,3
,Loami,1,0,0,0,1,13,3,8,2,0
,Lockport,17,0,2,5,10,177,31,137,9,3
,Lombard,52,1,15,4,32,856,59,781,16,2
,Loves Park,86,0,24,13,49,456,71,354,31,1
,Lovington,3,0,3,0,0,18,3,15,0,1
,Lyons,11,2,2,2,5,115,9,96,10,0
,Machesney Park,57,0,15,7,35,416,57,341,18,1
,Macomb,56,1,19,2,34,228,36,185,7,1
,Mahomet,10,0,5,0,5,56,12,43,1,0
,Malta,0,0,0,0,0,2,0,2,0,0
,Manhattan,2,0,0,0,2,26,4,20,2,0
,Manteno,9,0,4,0,5,159,18,139,2,0
,Maple Park,1,0,1,0,0,8,2,6,0,0
,Marengo,3,0,2,0,1,54,8,43,3,0
,Marine,1,0,0,0,1,2,1,1,0,0
,Marissa,22,0,0,0,22,36,17,17,2,0
,Maroa,1,0,0,0,1,22,6,15,1,0
,Marquette Heights,4,0,2,1,1,16,1,13,2,1
,Marseilles,8,0,2,3,3,58,16,37,5,2
,Marshall,4,0,0,0,4,25,3,19,3,0
,Martinsville,1,0,0,0,1,5,1,4,0,0
,Maryville,9,0,0,2,7,53,10,38,5,0
,Mascoutah,7,0,4,1,2,87,7,78,2,0
,Mason City,11,0,7,0,4,26,6,19,1,0
,Mattoon,99,0,17,1,81,281,102,179,0,4
,Maywood,135,4,20,57,54,570,120,345,105,4
,McCook,0,0,0,0,0,19,4,12,3,0
,McCullom Lake,1,0,0,0,1,1,1,0,0,0
,McHenry,48,0,20,3,25,288,26,241,21,0
,McLean,0,0,0,0,0,5,1,4,0,0
,Melrose Park,85,0,7,27,51,316,68,176,72,4
,Mendota,10,0,7,0,3,61,14,41,6,0
,Merrionette Park,3,0,0,0,3,38,9,26,3,0
,Metropolis,33,0,7,2,24,359,68,273,18,1
,Midlothian,26,1,1,19,5,330,64,236,30,0
,Milan,17,0,0,1,16,98,31,62,5,0
,Milledgeville,1,0,0,0,1,9,4,5,0,0
,Minonk,0,0,0,0,0,20,2,15,3,0
,Mokena,11,0,2,4,5,295,31,240,24,0
,Moline,228,2,33,24,169,"1,050",190,780,80,8
,Momence,4,0,0,1,3,45,13,26,6,1
,Monmouth,31,0,1,4,26,212,40,160,12,2
,Montgomery,17,0,2,5,10,287,20,262,5,2
,Monticello,11,0,0,0,11,28,4,24,0,1
,Morris,16,0,4,5,7,238,13,212,13,0
,Morrison,10,0,2,0,8,61,12,48,1,0
,Morrisonville,0,0,0,0,0,5,0,5,0,0
,Morton,18,0,4,1,13,103,27,74,2,0
,Morton Grove,10,0,2,2,6,285,55,218,12,0
,Mount Carmel,17,0,0,0,17,123,21,102,0,0
,Mount Morris,1,0,0,1,0,16,3,13,0,0
,Mount Olive,1,0,0,0,1,22,1,21,0,0
,Mount Prospect,32,0,7,11,14,558,55,486,17,3
,Mount Pulaski,0,0,0,0,0,1,1,0,0,0
,Mount Vernon,228,0,27,18,183,773,168,585,20,7
,Mount Zion,5,0,0,1,4,51,11,38,2,0
,Moweaqua,3,0,3,0,0,13,6,4,3,0
,Mundelein,27,0,15,1,11,183,22,148,13,1
,Murphysboro,53,0,9,4,40,231,82,144,5,0
,Naperville6,102,0,29,21,52,,163,,39,0
,Neoga,3,0,1,1,1,12,2,9,1,0
,New Athens,3,0,0,0,3,24,4,20,0,0
,New Baden,7,0,1,1,5,36,0,33,3,8
,New Berlin,0,0,0,0,0,8,4,3,1,0
,New Lenox,35,0,13,7,15,299,17,272,10,1
,Newton,5,0,2,0,3,26,11,12,3,0
,Niles,34,1,5,11,17,605,63,514,28,2
,Nokomis,9,0,4,0,5,31,6,24,1,0
,Normal,119,2,35,21,61,985,119,843,23,0
,Norridge,20,0,0,9,11,413,26,373,14,0
,Norris City,10,0,0,0,10,9,0,9,0,0
,North Aurora,24,0,6,4,14,240,14,220,6,1
,Northbrook,6,0,3,1,2,512,67,431,14,0
,Northfield,3,1,1,0,1,82,19,58,5,0
,Northlake,10,0,1,6,3,268,14,250,4,0
,North Pekin,0,0,0,0,0,19,3,16,0,0
,North Riverside,20,1,0,4,15,448,10,401,37,0
,North Utica,2,0,0,0,2,2,1,1,0,0
,Oak Brook,10,0,3,3,4,552,22,514,16,0
,Oakbrook Terrace,2,0,0,0,2,85,5,78,2,0
,Oak Forest,37,0,5,12,20,304,48,222,34,0
,Oak Lawn,81,0,11,24,46,758,74,671,13,3
,Oak Park5,,2,16,97,,,,"1,176",65,2
,Oakwood,1,0,1,0,0,13,5,8,0,0
,Oblong,3,0,0,0,3,10,1,9,0,0
,O'Fallon,81,1,28,11,41,543,76,456,11,2
,Okawville,2,0,0,0,2,22,6,16,0,0
,Olney,45,0,11,5,29,371,70,289,12,5
,Olympia Fields,7,0,1,4,2,353,17,327,9,0
,Onarga,2,0,0,0,2,12,6,5,1,0
,Orion,3,0,0,0,3,13,1,12,0,0
,Orland Park,20,1,1,5,13,"1,015",29,963,23,2
,Oswego,17,0,8,2,7,298,10,284,4,2
,Ottawa,15,0,1,2,12,310,45,259,6,5
,Palatine,28,1,11,7,9,358,26,317,15,0
,Palestine,9,0,1,0,8,30,8,20,2,0
,Palos Heights,3,0,0,2,1,135,11,114,10,0
,Palos Hills,18,0,2,3,13,84,8,68,8,0
,Palos Park,0,0,0,0,0,63,4,57,2,0
,Paris,61,0,10,1,50,162,91,59,12,0
,Park City,11,0,6,2,3,86,8,68,10,0
,Park Forest,61,1,4,24,32,344,75,218,51,7
,Park Ridge,21,0,2,4,15,341,51,273,17,4
,Pawnee,1,0,1,0,0,0,0,0,0,0
,Paxton,11,0,3,0,8,48,18,28,2,0
,Pekin6,136,1,37,16,82,,127,,25,4
,Peoria,860,22,68,201,569,"4,509",890,"3,197",422,50
,Peoria Heights,18,0,7,0,11,90,21,49,20,0
,Peotone,3,0,2,0,1,23,4,19,0,0
,Peru,10,0,5,1,4,149,12,133,4,1
,Phoenix,8,0,2,5,1,44,9,29,6,0
,Pierron,0,0,0,0,0,0,0,0,0,0
,Pinckneyville,4,0,0,0,4,34,5,29,0,0
,Pingree Grove,3,0,3,0,0,48,1,47,0,0
,Pittsfield,7,1,3,0,3,31,8,22,1,0
,Plainfield,54,0,14,7,33,328,34,275,19,0
,Plano,9,0,4,1,4,72,8,61,3,1
,Pleasant Hill,0,0,0,0,0,24,5,19,0,0
,Pleasant Plains,0,0,0,0,0,6,1,5,0,0
,Pontiac,40,0,0,4,36,172,21,149,2,1
,Pontoon Beach,13,0,0,3,10,68,5,53,10,0
,Posen,14,0,1,6,7,116,14,82,20,0
,Potomac,2,0,1,0,1,3,2,1,0,0
,Princeton,22,0,11,1,10,160,26,128,6,0
,Prophetstown,0,0,0,0,0,1,1,0,0,0
,Prospect Heights,25,0,5,3,17,82,11,61,10,0
,Quincy,252,1,51,14,186,"1,288",216,"1,022",50,3
,Rankin,0,0,0,0,0,0,0,0,0,0
,Rantoul,35,1,18,14,2,349,92,243,14,1
,Red Bud,4,0,0,0,4,26,13,12,1,0
,Richmond,11,0,3,1,7,20,4,15,1,0
,Richton Park,55,0,7,27,21,331,40,235,56,0
,Ridge Farm,0,0,0,0,0,14,3,11,0,0
,Riverdale,99,5,11,41,42,377,88,237,52,2
,River Forest,14,0,0,6,8,233,32,193,8,0
,Riverside,13,0,5,4,4,91,11,77,3,0
,Riverton,12,0,3,0,9,41,10,26,5,0
,Riverwoods,2,0,1,1,0,22,3,16,3,0
,Robbins,38,2,3,5,28,57,8,26,23,3
,Rochester,2,0,0,0,2,18,2,14,2,0
,Rockdale,4,0,0,0,4,6,1,3,2,0
,Rock Falls,11,0,2,0,9,89,23,61,5,0
,Rockford,"2,027",23,133,346,"1,525","5,368","1,169","3,752",447,64
,Rock Island,99,1,3,19,76,986,166,688,132,11
,Rockton,9,0,3,0,6,184,9,173,2,0
,Rolling Meadows,15,0,3,3,9,284,19,258,7,0
,Romeoville,58,1,10,15,32,431,42,361,28,2
,Roscoe,10,0,0,1,9,93,23,66,4,0
,Roselle,9,0,6,1,2,206,24,172,10,1
,Rosemont,42,0,10,8,24,411,8,396,7,0
,Round Lake,18,0,0,3,15,108,14,84,10,0
,Round Lake Beach,34,0,7,6,21,509,36,461,12,1
,Round Lake Heights,7,0,0,1,6,12,1,11,0,0
,Round Lake Park,23,0,0,5,18,49,8,39,2,2
,Roxana,4,0,2,0,2,35,3,32,0,0
,Ruma,0,0,0,0,0,4,0,4,0,0
,Rushville,6,0,2,0,4,46,7,37,2,0
,Salem,18,0,6,1,11,342,42,287,13,1
,Sandoval,7,0,3,0,4,50,14,32,4,28
,Sandwich,7,0,2,0,5,9,5,2,2,0
,San Jose,0,0,0,0,0,2,0,0,2,0
,Sauget,2,1,0,1,0,47,7,28,12,0
,Sauk Village5,,3,16,23,,271,103,135,33,1
,Savanna,14,0,3,0,11,98,28,66,4,1
,Schaumburg,61,0,15,22,24,"1,516",75,"1,393",48,1
,Schiller Park,17,0,2,6,9,219,18,178,23,1
,Seneca,13,0,0,0,13,40,8,32,0,0
,Shannon,0,0,0,0,0,4,0,4,0,0
,Shawneetown,5,0,0,0,5,13,7,6,0,0
,Sherman,3,0,1,0,2,21,6,15,0,0
,Shiloh,22,0,12,4,6,159,32,121,6,2
,Shorewood,14,0,6,1,7,101,9,88,4,1
,Sidell,0,0,0,0,0,0,0,0,0,0
,Silvis,32,0,3,3,26,174,39,123,12,0
,Skokie,172,0,15,37,120,"1,606",206,"1,348",52,7
,Sleepy Hollow,2,0,0,0,2,8,0,8,0,0
,Smithton,1,0,0,0,1,8,3,5,0,0
,Somonauk,1,0,0,0,1,5,3,2,0,0
,South Barrington,0,0,0,0,0,105,6,86,13,0
,South Beloit,13,3,0,4,6,102,17,80,5,0
,South Chicago Heights,19,1,1,8,9,151,6,138,7,0
,South Elgin,24,0,13,3,8,97,12,85,0,0
,South Holland,68,2,19,31,16,541,89,352,100,0
,South Pekin,0,0,0,0,0,36,9,24,3,0
,South Roxana,7,0,4,0,3,25,8,13,4,0
